team,season,returning_ppa_pct,returning_passing_ppa_pct,returning_usage_pct,talent_percentile,preseason_poll_vote_share,retained_quality,replacement_capacity,portal_incoming_count,portal_outgoing_count,portal_rated_incoming_count,portal_incoming_value,portal_incoming_percentile,portal_offense_ppa,portal_offense_score,portal_offense_eligible_count,portal_offense_matched_count,portal_offense_match_rate,portal_replacement_capacity,portal_offense_replacement,roster_rebuild_score,roster_rebuild_flag,hype_gap,source,captured_at
Boise State,2026,0.663,0.943,0.734,0.471014492753623,0,0.411350364963504,0.158731884057971,11,19,9,0.346363636363636,0.130434782608696,24.8468239130435,-0.481114979139643,3,3,1,0.034695652173913,-0.127976584451145,0,FALSE,-0.211017666349307,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Boston College,2026,0.156,0.083,0.095,0.492753623188406,0,0.0193576642335766,0.415884057971015,26,30,25,0.854545454545455,0.793478260869565,96.478397826087,0.440713682504682,9,6,0.666666666666667,0.718097826086956,0.398845882666737,0.398845882666737,FALSE,0.285332698614197,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Bowling Green,2026,-0.062,9.4,0.226,0.202898550724638,0,-0.0122189781021898,0.215478260869565,17,27,11,0.417272727272727,0.181159420289855,25.3053130434783,-0.460820299995576,4,2,0.5,0.140217391304348,-0.356674912196576,0,FALSE,0.21233999788427,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Buffalo,2026,-0.008,0.094,0.146,0.13768115942029,0,-0.00256934306569343,0.138782608695652,16,16,14,0.53,0.318840579710145,4.52927608695652,-1.17716304692063,2,1,0.5,0.272289855072464,-1.00529724207022,0,FALSE,0.0882524066433936,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
California,2026,0.583,0.887,0.53,0.768115942028985,0,0.255328467153285,0.320304347826087,32,36,30,0.878636363636364,0.971014492753623,212.668673913043,1.25316702566313,9,9,1,0.456376811594203,0.58898850206167,0.58898850206167,TRUE,-0.0285359145244896,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Central Michigan,2026,0.54,0.092,0.422,0.101449275362319,0,0.291678832116788,0.0466666666666667,12,17,5,0.185454545454545,0.0434782608695652,18.2989456521739,-0.69747233563967,6,3,0.5,0.0251304347826087,-0.403139009999729,0,FALSE,-0.130725695546387,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Charlotte,2026,0.409,1.13,0.478,0.253623188405797,0,0.00597080291970803,0.149891304347826,19,27,14,0.533181818181818,0.326086956521739,111.887273913043,0.674489750196082,10,8,0.8,0.170217391304348,0.352083649602355,0.352083649602355,FALSE,0.394821749709087,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Cincinnati,2026,0.083,0.035,0.071,0.449275362318841,0,0.0611897810218978,0.411985507246377,22,23,20,0.780454545454545,0.644927536231884,279.591073913043,1.84376502899634,10,8,0.8,0.59913768115942,1.7128577119376,1.7128577119376,TRUE,-0.32780598751719,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Clemson,2026,0.414,0.141,0.373,0.891304347826087,0.0674899483055715,0.247795620437956,0.522304347826087,11,15,11,0.429090909090909,0.213768115942029,17.4865782608696,-0.720829386410955,2,1,0.5,0.134032608695652,-0.451960025279669,0,FALSE,0.227546810536338,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Coastal Carolina,2026,0.154,0.115,0.226,0.246376811594203,0,0.0213576642335766,0.208434782608696,32,43,27,0.85,0.746376811594203,71.7821739130435,0.155012333382055,9,6,0.666666666666667,0.577695652173913,0.119979546037711,0.119979546037711,FALSE,0.270734158468211,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Colorado,2026,0.137,-0.261,0.36,0.72463768115942,0,0.059,0.62536231884058,42,38,41,0.874545454545455,0.942028985507246,136.586456521739,0.897288076287577,9,7,0.777777777777778,0.602898550724638,0.57426436882405,0.57426436882405,TRUE,-0.0212366444514969,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Colorado State,2026,0.396,0.23,0.306,0.463768115942029,0,0.0578102189781022,0.280115942028985,32,38,23,0.845454545454545,0.728260869565217,22.3676,-0.543251689701433,12,6,0.5,0.505413043478261,-0.377016672652794,0,FALSE,0.263434888395218,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Connecticut,2026,0.023,0.032,0.027,0.478260869565217,0,0.0174598540145985,0.467260869565217,53,45,40,0.852727272727273,0.77536231884058,46.7065304347826,-0.0636167900215348,17,10,0.588235294117647,0.754427536231884,-0.0618991366909534,0,FALSE,-0.349703797736168,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Delaware,2026,0.849,0.963,0.917,0.036231884057971,0,0.210700729927007,0.00547101449275362,13,8,10,0.377272727272727,0.152173913043478,8.42998695652174,-1.04266936871294,3,2,0.666666666666667,0.0126304347826087,-0.086541557603174,0,FALSE,0.161245107373321,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Duke,2026,0.171,0.041,0.22,0.507246376811594,0,0.0698978102189781,0.420507246376812,19,17,19,0.739545454545455,0.58695652173913,216.474354347826,1.29403835164186,9,9,1,0.457826086956522,1.00934991428065,1.00934991428065,TRUE,6.61165767481209e-4,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
East Carolina,2026,0.136,0,0.136,0.405797101449275,0,0.105226277372263,0.350608695652174,24,26,11,0.422272727272727,0.195652173913043,93.8359934782609,0.381410662051853,10,7,0.7,0.16904347826087,0.329538812012801,0.329538812012801,FALSE,-0.364302337882154,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Eastern Michigan,2026,0.721,0.974,0.587,0.260869565217391,0,0.184197080291971,0.0727826086956522,12,26,8,0.305,0.0942028985507246,-0.629086956521739,-1.75237035840712,4,1,0.25,0.0389057971014493,-0.723728958022142,0,FALSE,0.153945837300328,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Florida,2026,0.691,0.943,0.79,0.934782608695652,0,0.322802919708029,0.288847826086957,27,36,24,0.868181818181818,0.891304347826087,107.782817391304,0.607561622212673,11,9,0.818181818181818,0.187173913043478,0.127587940664661,0.127587940664661,FALSE,-0.0577329948164604,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Florida Atlantic,2026,0.684,0.934,0.65,0.297101449275362,0,0.239649635036496,0.0938840579710145,22,30,7,0.267272727272727,0.072463768115942,21.3926847826087,-0.585857894419586,8,5,0.625,0.0253623188405797,-0.205050263046855,0,FALSE,0.0590553263514228,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Florida International,2026,0.316,-0.006,0.263,0.355072463768116,0,0.124554744525547,0.242869565217391,17,22,11,0.419090909090909,0.188405797101449,89.2105543478261,0.361947444792599,4,3,0.75,0.138855072463768,0.266755266812145,0.266755266812145,FALSE,0.0152597059134666,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Florida State,2026,0.401,0.125,0.305,0.855072463768116,0,0.342459854014599,0.512188405797101,22,43,20,0.787272727272727,0.652173913043478,111.326908695652,0.651858043117825,5,4,0.8,0.453260869565217,0.453041339966889,0.453041339966889,FALSE,-0.444594308685073,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Fresno State,2026,0.383,0.073,0.491,0.369565217391304,0,0.181715328467153,0.228021739130435,13,10,10,0.379090909090909,0.159420289855072,2.60868260869565,-1.21428822328573,4,3,0.75,0.0811449275362319,-0.618072705652434,0,FALSE,-0.0650322648894531,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Georgia,2026,0.687,0.997,0.742,1,0.909373462702236,0.591722627737226,0.313,9,16,9,0.365,0.144927536231884,16.629197826087,-0.768771474883662,3,2,0.666666666666667,0.0373913043478261,-0.198343040519985,0,FALSE,0.124193377763673,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Georgia Southern,2026,0.058,-0.04,0.212,0.442028985507246,0,0.0127007299270073,0.416391304347826,17,18,15,0.573636363636364,0.405797101449275,5.66894782608696,-1.10741176400112,8,4,0.5,0.319768115942029,-0.872640470032881,0,FALSE,0.190442187665291,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Georgia State,2026,0.465,0.642,0.286,0.239130434782609,0,0.0543065693430657,0.127934782608696,33,39,24,0.839545454545454,0.695652173913043,72.393647826087,0.173423136191291,10,7,0.7,0.496695652173913,0.123824119240582,0.123824119240582,FALSE,0.292631968687189,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Georgia Tech,2026,0.126,0,0.145,0.760869565217391,0,0.0726569343065693,0.665,19,20,18,0.710454545454545,0.572463768115942,119.242356521739,0.793414729335874,8,6,0.75,0.48945652173913,0.678369593582172,0.678369593582172,TRUE,-0.167222045911351,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Hawai'i,2026,0.645,0.912,0.578,0.173913043478261,0,0.296605839416058,0.0617391304347826,16,9,12,0.459090909090909,0.268115942028986,11.5957630434783,-0.982026168309512,6,4,0.666666666666667,0.113144927536232,-0.414415043026614,0,FALSE,-0.0504337247434677,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Houston,2026,0.812,0.915,0.6,0.594202898550725,0.131073957935411,0.450452554744526,0.111710144927536,18,16,16,0.624545454545455,0.463768115942029,54.8474956521739,0.00908211135668394,6,5,0.833333333333333,0.185507246376812,0.00363284454267357,0.00363284454267357,FALSE,0.285835184597482,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Illinois,2026,0.211,0.032,0.435,0.63768115942029,0,0.0939489051094891,0.503130434782609,20,27,18,0.7,0.557971014492754,226.318193478261,1.38299412710064,5,5,1,0.315253623188406,0.78139168181186,0.78139168181186,TRUE,-0.0358351845974823,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Indiana,2026,0.166,0.019,0.118,0.731884057971015,0.867727121573973,0.157518248175182,0.610391304347826,17,16,15,0.605,0.442028985507246,226.74487826087,1.43189486152056,5,4,0.8,0.389869565217391,1.26293126786113,1.26293126786113,TRUE,0.0148630064529779,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Iowa,2026,0.342,0.163,0.404,0.688405797101449,0.161323855563403,0.269605839416058,0.452971014492754,15,8,13,0.504090909090909,0.304347826086957,94.8576326086957,0.401019459361242,4,2,0.5,0.181391304347826,0.2390075977793,0.2390075977793,FALSE,0.05950491907331,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Iowa State,2026,0.017,0.03,0.029,0.514492753623188,0,0.00881021897810219,0.505746376811594,48,55,44,0.857272727272727,0.818840579710145,203.403913043478,1.14159311213927,13,12,0.923076923076923,0.795094202898551,1.10848691188723,1.10848691188723,TRUE,-0.108827885327409,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Jacksonville State,2026,0.495,0.76,0.466,0.333333333333333,0,0.325182481751825,0.168333333333333,21,14,11,0.422727272727273,0.202898550724638,35.9821304347826,-0.304339092534113,3,2,0.666666666666667,0.108347826086957,-0.162517075413216,0,FALSE,-0.247514016714271,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
James Madison,2026,0.08,0.093,0.079,0.27536231884058,0,0.0747445255474452,0.253333333333333,37,31,31,0.851818181818182,0.764492753623188,83.2423782608696,0.266498814282483,12,6,0.5,0.704097826086956,0.245445407954167,0.245445407954167,FALSE,-0.524886279487993,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Kansas,2026,0.181,-0.015,0.162,0.557971014492754,0,0.110978102189781,0.456978260869565,31,26,29,0.858636363636364,0.840579710144927,98.5024456521739,0.481114979139643,8,6,0.75,0.704405797101449,0.403174352519021,0.403174352519021,FALSE,-0.203718396276314,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Kansas State,2026,0.714,1,0.795,0.666666666666667,0,0.380452554744526,0.190666666666667,26,33,24,0.862727272727273,0.855072463768116,28.5717391304348,-0.381410662051853,6,6,1,0.175289855072464,-0.0781891857206298,0,FALSE,-0.123426425473395,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Kennesaw State,2026,0.061,0,0.052,0.0434782608695652,0,0.0187007299270073,0.0408260869565217,29,19,26,0.841363636363636,0.710144927536232,62.2613130434783,0.0636167900215348,8,6,0.75,0.673217391304348,0.060308716940415,0.060308716940415,FALSE,0.102850946789379,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Kent State,2026,0.641,1.032,0.516,0.0652173913043478,0,0.0374306569343066,0.0234130434782609,11,15,9,0.34,0.115942028985507,-0.804619565217391,-1.95380199994724,5,1,0.2,0.0561159420289855,-0.945640167974463,0,FALSE,0.351026129271131,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Kentucky,2026,0.193,-0.029,0.18,0.840579710144927,0,0.0563503649635036,0.678347826086956,31,27,30,0.877727272727273,0.960144927536232,25.3560130434783,-0.440713682504682,10,6,0.6,0.78731884057971,-0.361385219653839,0,FALSE,0.117449486935364,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
LSU,2026,0.212,0.132,0.269,0.949275362318841,0.568573442640071,0.159386861313869,0.748028985507246,44,41,37,0.912272727272727,1,390.537886956522,2.09431550475147,20,15,0.75,0.731,1.53094463397333,1.53094463397333,TRUE,0.161218660742621,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Liberty,2026,0.383,0.746,0.425,0.434782608695652,0,0.0810729927007299,0.268260869565217,26,19,19,0.726363636363636,0.579710144927536,27.6732369565217,-0.401019459361242,11,8,0.727272727272727,0.333333333333333,-0.230586189132714,0,FALSE,0.197741457738284,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Louisiana,2026,0.919,1.011,0.661,0.289855072463768,0,0.120744525547445,0.0234782608695652,5,7,5,0.189090909090909,0.0507246376811594,13.9722260869565,-0.844212403534987,1,1,1,0.017195652173913,-0.28618800479836,0,FALSE,0.278033428541204,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Louisiana Tech,2026,0.639,0.991,0.489,0.108695652173913,0,0.153919708029197,0.0392391304347826,11,24,10,0.385,0.173913043478261,12.2461434782609,-0.953020448543581,4,1,0.25,0.0888695652173913,-0.48699344920577,0,FALSE,0.168544377446313,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Louisville,2026,0.348,0,0.268,0.739130434782609,0.0580143540669856,0.287036496350365,0.481913043478261,33,39,31,0.871818181818182,0.931159420289855,228.310491304348,1.54152770348702,11,9,0.818181818181818,0.681608695652174,1.1283982789525,1.1283982789525,TRUE,-0.00597693853803027,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Marshall,2026,0.988,1.002,0.752,0.304347826086957,0,0.447124087591241,0.00365217391304348,28,22,17,0.648636363636364,0.507246376811594,43.3572391304348,-0.155012333382055,7,5,0.714285714285714,0.125797101449275,-0.0384430586787496,0,FALSE,-0.043134454670475,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Maryland,2026,0.54,0.866,0.705,0.673913043478261,0,0.362627737226277,0.31,14,16,14,0.542272727272727,0.36231884057971,145.976280434783,1.01188257248503,7,7,1,0.106884057971015,0.298505358883084,0.298505358883084,FALSE,-0.262112556860256,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Massachusetts,2026,-0.567,-0.365,0.135,0.0797101449275362,0,-0.00413868613138686,0.124905797101449,21,19,18,0.682727272727273,0.543478260869565,114.350108695652,0.69747233563967,7,7,1,0.470108695652174,0.603313570328314,0.603313570328314,TRUE,0.40212101978208,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Memphis,2026,0.056,0.017,0.031,0.521739130434783,0,0.0404671532846715,0.492521739130435,51,47,31,0.851818181818182,0.764492753623188,46.0499804347826,-0.100068610921797,12,8,0.666666666666667,0.740793478260869,-0.0969664839832216,0,FALSE,-0.313207447371205,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Miami,2026,0.369,0.055,0.491,0.920289855072464,0.817032881339163,0.336678832116788,0.580702898550725,13,19,13,0.527727272727273,0.311594202898551,234.478039130435,1.6040834827675,4,3,0.75,0.158601449275362,0.816478492728659,0.816478492728659,TRUE,0.0441129800063472,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Miami (OH),2026,0.139,-0.024,0.287,0.384057971014493,0,0.0578321167883212,0.330673913043478,16,14,12,0.462272727272727,0.27536231884058,73.2464,0.191892915468293,5,2,0.4,0.196333333333333,0.136819648728893,0.136819648728893,FALSE,-0.00663810430551148,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Michigan,2026,0.692,1.037,0.711,0.927536231884058,0.421203441348397,0.459649635036496,0.28568115942029,17,33,14,0.559090909090909,0.376811594202899,38.9277673913044,-0.247724174652766,5,3,0.6,0.108898550724638,-0.0715922864746493,0,FALSE,0.227070771183751,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Michigan State,2026,0.209,0.162,0.304,0.565217391304348,0,0.032036496350365,0.447086956521739,28,46,24,0.857272727272727,0.818840579710145,19.2355260869565,-0.651858043117825,7,4,0.571428571428571,0.569913043478261,-0.453693198010007,0,FALSE,0.256135618322226,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Middle Tennessee,2026,0.325,0.392,0.287,0.217391304347826,0,0.0901459854014598,0.146739130434783,20,18,12,0.457727272727273,0.257246376811594,-1.5226,-2.09431550475147,4,2,0.5,0.183416666666667,-1.4932469548878,0,FALSE,0.13204802708135,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Minnesota,2026,0.649,0.971,0.679,0.710144927536232,0,0.473722627737226,0.249260869565217,19,20,17,0.669090909090909,0.521739130434783,47.6603608695652,-0.0454255501340687,7,6,0.857142857142857,0.167478260869565,-0.014581601593036,0,FALSE,-0.320506717444198,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Mississippi,2026,0.503,0.791,0.679,0.905797101449275,0.644307085791865,0.356138686131387,0.45018115942029,28,27,28,0.894545454545455,0.992753623188406,107.766723913043,0.585857894419586,11,9,0.818181818181818,0.318673913043478,0.188060384108687,0.188060384108687,FALSE,0.233999788426954,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Mississippi State,2026,0.339,-0.002,0.398,0.86231884057971,0,0.185583941605839,0.569992753623188,27,40,27,0.863636363636364,0.86231884057971,32.9428630434783,-0.323420493043882,5,4,0.8,0.519115942028985,-0.194699136812417,0,FALSE,-0.13802496561938,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Missouri,2026,0.42,-0.023,0.502,0.869565217391304,0.0803642588404068,0.370948905109489,0.504347826086957,30,27,30,0.875,0.949275362318841,95.1236326086956,0.420783688738431,8,7,0.875,0.472739130434783,0.209550276991738,0.209550276991738,FALSE,-0.0498783454987834,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Missouri State,2026,0.313,0.053,0.192,0.144927536231884,0,0.17591970802919699,0.0995652173913044,19,11,17,0.649090909090909,0.514492753623188,39.999947826087,-0.210428394247925,6,4,0.666666666666667,0.415710144927536,-0.170026142552323,0,FALSE,-0.152623505765365,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Navy,2026,0.138,-0.031,0.136,0.0072463768115942,0,0.102744525547445,0.0062463768115942,0,3,0,0,0,0,-1.51238958606768,0,0,1,0,-1.30670460236248,0,FALSE,-0.335105257590183,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Nebraska,2026,0.463,0.052,0.392,0.847826086956522,0,0.236569343065693,0.455282608695652,17,19,16,0.629090909090909,0.478260869565217,219.451126086957,1.33719369241651,4,4,1,0.290782608695652,0.813013764989237,0.813013764989237,TRUE,-0.101528615254417,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Nevada,2026,0.355,-1.3,0.444,0.152173913043478,0,0.0103649635036496,0.0981521739130435,14,21,4,0.155,0.036231884057971,39.0749652173913,-0.229036458104046,3,3,1,0.0201449275362319,-0.127344270705849,0,FALSE,0.380223209563102,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
New Mexico,2026,0.582,0.74,0.573,0.195652173913043,0,0.216656934306569,0.0817826086956522,14,14,9,0.343181818181818,0.123188405797101,31.8876608695652,-0.342620393436943,4,3,0.75,0.0526014492753623,-0.146298907997575,0,FALSE,0.0371575161324447,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
New Mexico State,2026,0.244,0.401,0.301,0.0289855072463768,0,0.103299270072993,0.0219130434782609,25,24,20,0.763636363636364,0.630434782608696,53.4053239130435,-0.00908211135668394,8,6,0.75,0.440673913043478,-0.00634839583832207,0,FALSE,-0.0139373743785042,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
North Carolina,2026,0.278,0.095,0.316,0.800724637681159,0,0.0791386861313869,0.578123188405797,19,31,18,0.704545454545455,0.565217391304348,36.6985282608696,-0.285367872279152,8,8,1,0.386608695652174,-0.19519162463894,0,FALSE,0.124748757008357,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
North Carolina State,2026,0.599,0.931,0.622,0.77536231884058,0,0.389131386861314,0.310920289855072,20,22,19,0.745454545454545,0.601449275362319,116.373315217391,0.720829386410955,9,7,0.777777777777778,0.227347826086957,0.272473508063341,0.272473508063341,FALSE,-0.240214746641278,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
North Dakota State,2026,,,,0.0579710144927536,0,,,3,7,1,0.0386363636363636,0.0289855072463768,0,-1.51238958606768,0,0,1,,,,,,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
North Texas,2026,0.025,0.024,0.017,0.318840579710145,0,0.0235401459854015,0.310869565217391,49,38,29,0.850454545454545,0.753623188405797,175.292658695652,1.04266936871294,15,9,0.6,0.740811594202899,1.02494398944482,1.02494398944482,TRUE,-0.532185549560986,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
Northern Illinois,2026,0.437,1.377,0.473,0.0942028985507246,0,0.0350875912408759,0.053036231884058,7,22,5,0.189545454545455,0.0579710144927536,124.485547826087,0.844212403534987,1,1,1,0.0305507246376812,0.444899936662938,0.444899936662938,FALSE,0.329128319052153,cfbd_returning+247_talent+transfer_portal+prior_player_ppa+week1_polls,2026-08-31 23:27:29 UTC
